,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,work_type,destroy_degree,work_duration,car_id,worker_id,sex,fix_date
1123,1123,1123,55012,reparking,0.0,7,k21965739e,EN,0,2019-8-2 22:57
1124,1124,1124,55013,repair,6.1,50,x58837153O,FB,1,2018-8-13 20:3
1125,1125,1125,55014,reparking,0.0,10,G47342943f,VZ,1,2018-6-3 20:37
1126,1126,1126,55015,reparking,0.0,10,O19264387t,NH,0,2021-8-29 20:38
1127,1127,1127,55016,reparking,0.0,16,F19059946i,BW,0,2020-8-19 14:37
1128,1128,1128,55017,repair,5.9,51,r51754540Z,VC,1,2020-1-8 3:11
1129,1129,1129,55018,reparking,0.0,7,A80759079M,XR,0,2021-7-28 5:52
1130,1130,1130,55019,reparking,0.0,15,q94996107b,FP,1,2019-12-14 11:13
1131,1131,1131,55020,reparking,0.0,9,D21168709j,NH,0,2019-11-1 8:32
1132,1132,1132,55021,reparking,0.0,5,F13324317X,ML,1,2020-1-18 3:23
1133,1133,1133,55022,reparking,0.0,14,a24383432S,TS,1,2020-8-21 18:20
1134,1134,1134,55023,reparking,0.0,9,c71404784h,QL,1,2020-6-16 6:19
1135,1135,1135,55024,repair,5.4,51,M16195084T,DW,1,2019-6-26 1:8
1136,1136,1136,55025,reparking,0.0,14,T21646410G,GN,0,2019-10-8 16:55
1137,1137,1137,55026,repair,6.0,49,a81162503f,UP,1,2018-6-14 21:3
1138,1138,1138,55027,reparking,0.0,15,g21927975o,ER,1,2019-2-11 11:0
1139,1139,1139,55028,repair,6.4,52,C97329021k,DP,0,2019-8-20 10:53
1140,1140,1140,55029,repair,5.4,48,I13549379V,XS,1,2018-1-28 2:3
1141,1141,1141,55030,refuel,0.0,15,U14129401Z,GD,1,2020-9-30 18:33
1142,1142,1142,55031,reparking,0.0,12,V15317805t,CH,0,2019-7-22 20:42
1143,1143,1143,55032,reparking,0.0,12,H75734034E,YB,1,2020-10-29 21:15
1144,1144,1144,55033,reparking,0.0,6,J25880963A,GB,1,2019-2-21 3:9
1145,1145,1145,55034,reparking,0.0,2,U39520556u,TF,0,2021-10-13 2:41
1146,1146,1146,55035,refuel,0.0,14,x15739910a,UW,0,2019-9-5 11:47
1147,1147,1147,55036,refuel,0.0,9,Z21476194D,BK,0,2021-1-28 21:40
1148,1148,1148,55037,refuel,0.0,9,w12391717O,OJ,0,2021-8-11 22:54
1149,1149,1149,55038,refuel,0.0,2,n20316947U,SM,0,2021-10-10 0:45
1150,1150,1150,55039,repair,5.2,38,y62871792F,QS,1,2020-3-13 11:48
1151,1151,1151,55040,refuel,0.0,10,b15019916u,LP,0,2019-5-1 10:45
1152,1152,1152,55041,reparking,0.0,11,U10711419T,EB,0,2020-7-9 7:39
1153,1153,1153,55042,refuel,0.0,7,R19153983O,BF,0,2019-7-7 6:41
1154,1154,1154,55043,repair,6.8,55,N10549589U,VZ,1,2019-5-2 8:13
1155,1155,1155,55044,repair,6.2,45,T17258323F,SJ,0,2021-6-19 14:57
1156,1156,1156,55045,refuel,0.0,11,d90605125B,JP,1,2020-5-10 8:12
1157,1157,1157,55046,reparking,0.0,2,J21389113X,RG,0,2020-11-23 0:24
1158,1158,1158,55047,reparking,0.0,12,J89206681B,UL,0,2019-11-2 18:27
1159,1159,1159,55048,refuel,0.0,15,D11898674k,WX,1,2020-10-5 12:11
1160,1160,1160,55049,reparking,0.0,14,Q12081449W,QC,0,2020-11-19 17:48
1161,1161,1161,55050,reparking,0.0,3,p13265436R,UP,1,2020-4-25 0:7
1162,1162,1162,55051,reparking,0.0,7,u94278703K,GT,1,2020-4-5 3:3
1163,1163,1163,55052,reparking,0.0,9,M11207935Y,SH,0,2020-8-15 6:51
1164,1164,1164,55053,refuel,0.0,6,E85884187F,OO,0,2020-11-18 2:41
1165,1165,1165,55054,refuel,0.0,12,M16942202w,UD,1,2020-4-4 9:8
1166,1166,1166,55055,reparking,0.0,12,z15639936K,AL,1,2019-3-20 9:12
1167,1167,1167,55056,reparking,0.0,15,B93363649Z,KH,0,2019-1-1 12:42
1168,1168,1168,55057,repair,5.0,39,f22490453I,KP,1,2017-3-10 19:5
1169,1169,1169,55058,refuel,0.0,10,j22621886P,PF,1,2019-2-10 22:2
1170,1170,1170,55059,reparking,0.0,15,N93684873i,JL,1,2019-8-7 11:38
1171,1171,1171,55060,reparking,0.0,6,N17457370J,WV,1,2020-5-12 2:11
1172,1172,1172,55061,repair,5.4,49,h83193449d,HK,1,2020-4-15 1:11
1173,1173,1173,55062,refuel,0.0,13,Q12049154i,XF,0,2021-2-10 17:42
1174,1174,1174,55063,reparking,0.0,8,Z17275599T,WV,0,2019-1-3 22:37
1175,1175,1175,55064,refuel,0.0,12,I12161012I,XH,0,2019-11-10 18:35
1176,1176,1176,55065,repair,5.7,46,D48474630C,XM,0,2019-5-9 22:54
1177,1177,1177,55066,reparking,0.0,7,r89269408x,MS,1,2020-3-2 4:4
1178,1178,1178,55067,reparking,0.0,9,K86750569e,RL,1,2020-1-20 21:7
1179,1179,1179,55068,refuel,0.0,6,o11540629s,HZ,0,2019-8-6 3:50
1180,1180,1180,55069,reparking,0.0,15,S20543842X,NO,1,2019-10-21 11:5
1181,1181,1181,55070,reparking,0.0,5,k80786856l,VL,1,2020-4-18 2:2
1182,1182,1182,55071,reparking,0.0,6,c20590315d,EN,1,2020-3-22 1:29
1183,1183,1183,55072,reparking,0.0,6,G13821834T,EK,1,2018-1-2 4:29
1184,1184,1184,55073,reparking,0.0,16,g11560137d,MK,1,2020-11-30 16:18
1185,1185,1185,55074,reparking,0.0,17,K11766813E,EG,1,2019-1-13 14:21
1186,1186,1186,55075,refuel,0.0,8,d19214377Y,CS,1,2018-4-27 4:27
1187,1187,1187,55076,refuel,0.0,12,r11156401h,RZ,1,2020-2-18 9:6
1188,1188,1188,55077,reparking,0.0,8,d88869649B,SK,1,2020-1-27 3:10
1189,1189,1189,55078,reparking,0.0,8,Y19405099D,VK,0,2019-5-20 6:51
1190,1190,1190,55079,reparking,0.0,9,N58030401q,CC,0,2020-10-4 21:36
1191,1191,1191,55080,repair,6.1,47,a92313727A,KV,0,2019-10-19 12:22
1192,1192,1192,55081,reparking,0.0,15,D18115460t,YM,1,2020-6-8 16:3
1193,1193,1193,55082,refuel,0.0,10,m13963562E,TK,0,2021-12-15 19:50
1194,1194,1194,55083,reparking,0.0,13,P86362307q,ZO,0,2021-6-13 12:30
1195,1195,1195,55084,reparking,0.0,18,u16907319C,DB,1,2018-7-13 16:16
1196,1196,1196,55085,reparking,0.0,4,x10430805f,KG,1,2020-3-6 2:11
1197,1197,1197,55086,reparking,0.0,5,z71654131y,NP,1,2018-6-20 3:25
1198,1198,1198,55087,reparking,0.0,14,J22559152a,DD,1,2020-4-6 17:10
1199,1199,1199,55088,repair,5.2,43,i19014419C,TB,1,2019-5-30 5:24
1200,1200,1200,59988,repair,4.4,26,Z21640888N,EP,1,2018-3-30 14:9
1201,1201,1201,59989,reparking,0.0,6,J15244210Z,DF,0,2019-6-8 5:23
1202,1202,1202,59990,reparking,0.0,3,i91600067A,DJ,1,2018-1-13 1:0
1203,1203,1203,59991,repair,4.4,33,C72229940J,QL,0,2021-6-7 9:40
1204,1204,1204,59992,refuel,0.0,2,B15425558p,SZ,0,2020-12-21 0:51
1205,1205,1205,59993,reparking,0.0,13,t53263450D,LP,1,2020-7-2 11:13
1206,1206,1206,59994,repair,4.9,39,O18917243I,VD,0,2020-4-6 7:41
1207,1207,1207,59995,refuel,0.0,8,H17821257f,IG,1,2020-3-10 22:32
1208,1208,1208,59996,reparking,0.0,6,a41823930e,SB,0,2019-11-23 3:22
1209,1209,1209,59997,refuel,0.0,10,a14231502T,AM,0,2021-6-13 18:46
1210,1210,1210,59998,reparking,0.0,13,W16217358q,DW,0,2019-11-12 10:47
1211,1211,1211,59999,reparking,0.0,5,A38569725K,RZ,1,2018-6-15 2:10
1212,1212,1212,60000,refuel,0.0,18,F16031202c,DF,0,2020-6-4 14:33
1213,1213,1213,60001,reparking,0.0,4,n15570314X,LS,0,2021-8-12 2:28
1214,1214,1214,60002,reparking,0.0,9,S18159473b,WO,0,2019-9-26 21:45
1215,1215,1215,60003,reparking,0.0,12,l22245696z,OG,1,2020-9-25 9:14
1216,1216,1216,60004,refuel,0.0,14,D16978575e,CJ,0,2019-7-23 18:58
1217,1217,1217,60005,reparking,0.0,13,x80002642q,PH,1,2019-8-28 9:18
1218,1218,1218,60006,reparking,0.0,12,B21190735B,XY,0,2019-2-27 10:36
1219,1219,1219,60007,reparking,0.0,14,O94358151K,KC,0,2019-10-22 17:34
1220,1220,1220,60008,reparking,0.0,9,e62534445C,KY,1,2019-11-8 22:4
1221,1221,1221,60009,reparking,0.0,9,u18458685Y,XY,0,2019-3-28 21:59
1222,1222,1222,60010,reparking,0.0,4,z11597106c,RF,0,2019-5-5 2:58
1223,1223,1223,60011,reparking,0.0,10,k21965739e,JB,0,2019-3-7 9:28
1224,1224,1224,60012,repair,4.4,36,x58837153O,JZ,0,2020-3-21 23:38
1225,1225,1225,60013,reparking,0.0,17,G47342943f,ZR,1,2020-7-24 15:0
1226,1226,1226,60014,refuel,0.0,15,O19264387t,NL,1,2019-9-3 10:39
1227,1227,1227,60015,reparking,0.0,10,F19059946i,UB,0,2019-6-11 6:30
1228,1228,1228,60016,reparking,0.0,11,r51754540Z,AM,0,2019-8-22 21:37
1229,1229,1229,60017,reparking,0.0,10,A80759079M,CL,1,2020-10-6 6:3
1230,1230,1230,60018,reparking,0.0,12,q94996107b,ML,1,2018-3-30 9:0
1231,1231,1231,60019,refuel,0.0,8,D21168709j,GW,0,2019-4-17 22:58
1232,1232,1232,60020,reparking,0.0,12,F13324317X,UB,0,2019-2-1 19:48
1233,1233,1233,60021,reparking,0.0,9,a24383432S,MO,0,2019-12-21 21:45
1234,1234,1234,60022,reparking,0.0,9,c71404784h,ZP,0,2020-6-19 6:50
1235,1235,1235,60023,refuel,0.0,10,M16195084T,VC,0,2021-8-5 21:25
1236,1236,1236,60024,reparking,0.0,11,T21646410G,HC,1,2020-4-8 8:17
1237,1237,1237,60025,reparking,0.0,8,a81162503f,OV,1,2020-10-19 6:27
1238,1238,1238,60026,refuel,0.0,15,g21927975o,JK,0,2019-12-24 16:18
1239,1239,1239,60027,reparking,0.0,2,C97329021k,JB,1,2020-8-23 0:0
1240,1240,1240,60028,reparking,0.0,9,I13549379V,SB,1,2020-11-30 22:32
1241,1241,1241,60029,reparking,0.0,2,U14129401Z,MN,1,2020-8-6 0:13
1242,1242,1242,60030,reparking,0.0,2,V15317805t,FY,1,2019-7-14 0:8
1243,1243,1243,60031,refuel,0.0,14,H75734034E,CZ,0,2019-8-16 12:39
1244,1244,1244,60032,reparking,0.0,9,J25880963A,JR,0,2018-5-16 5:39
1245,1245,1245,60033,reparking,0.0,16,U39520556u,SY,0,2021-12-20 15:27
1246,1246,1246,60034,reparking,0.0,11,x15739910a,WZ,0,2020-4-7 20:21
1247,1247,1247,60035,reparking,0.0,9,Z21476194D,WH,1,2021-2-7 22:27
1248,1248,1248,60036,reparking,0.0,11,w12391717O,ED,0,2019-10-6 18:47
1249,1249,1249,60037,reparking,0.0,14,n20316947U,MP,0,2019-5-7 15:58
1250,1250,1250,60038,refuel,0.0,5,y62871792F,QP,0,2020-6-25 3:53
1251,1251,1251,60039,reparking,0.0,5,b15019916u,EW,1,2020-4-19 3:0
1252,1252,1252,60040,reparking,0.0,6,U10711419T,WH,1,2019-8-8 2:39
1253,1253,1253,60041,reparking,0.0,13,R19153983O,MD,0,2019-12-2 8:43
1254,1254,1254,60042,repair,4.9,37,N10549589U,OG,0,2020-6-6 20:59
1255,1255,1255,60043,reparking,0.0,13,T17258323F,BP,1,2018-8-14 9:6
1256,1256,1256,60044,refuel,0.0,7,d90605125B,IW,0,2019-6-18 5:34
1257,1257,1257,60045,reparking,0.0,11,J21389113X,VL,0,2019-10-12 8:50
1258,1258,1258,60046,reparking,0.0,13,J89206681B,PY,1,2020-3-25 12:1
1259,1259,1259,60047,reparking,0.0,18,D11898674k,QV,1,2018-3-28 14:25
1260,1260,1260,60048,refuel,0.0,11,Q12081449W,RL,0,2020-6-16 11:42
1261,1261,1261,60049,repair,7.2,63,p13265436R,QF,1,2018-2-26 4:23
1262,1262,1262,60050,reparking,0.0,4,u94278703K,KW,1,2020-2-4 2:38
1263,1263,1263,60051,refuel,0.0,14,M11207935Y,RX,0,2019-10-15 16:30
1264,1264,1264,60052,repair,6.4,58,E85884187F,MX,1,2020-7-27 2:19
1265,1265,1265,60053,reparking,0.0,5,M16942202w,QX,1,2020-9-7 1:19
1266,1266,1266,60054,refuel,0.0,2,z15639936K,RK,0,2020-11-4 0:33
1267,1267,1267,60055,reparking,0.0,19,B93363649Z,IS,1,2020-4-22 14:31
1268,1268,1268,60056,repair,4.9,36,f22490453I,AN,0,2019-12-1 18:44
1269,1269,1269,60057,reparking,0.0,17,j22621886P,ZC,0,2020-11-7 15:33
1270,1270,1270,60058,refuel,0.0,15,N93684873i,GP,0,2020-11-19 12:50
1271,1271,1271,60059,reparking,0.0,17,N17457370J,DW,0,2019-12-11 15:26
1272,1272,1272,60060,reparking,0.0,5,h83193449d,UJ,1,2019-12-22 2:34
1273,1273,1273,60061,reparking,0.0,16,Q12049154i,LN,1,2019-6-10 15:0
1274,1274,1274,60062,refuel,0.0,14,Z17275599T,QJ,0,2020-9-7 10:38
1275,1275,1275,60063,reparking,0.0,14,I12161012I,DG,0,2019-8-11 18:42
1276,1276,1276,60064,reparking,0.0,13,D48474630C,RC,1,2020-11-17 9:15
1277,1277,1277,60065,reparking,0.0,6,r89269408x,KF,1,2020-5-24 4:20
1278,1278,1278,60066,reparking,0.0,13,K86750569e,AY,0,2019-4-17 18:40
1279,1279,1279,60067,reparking,0.0,17,o11540629s,VW,1,2020-7-6 16:1
1280,1280,1280,60068,reparking,0.0,7,S20543842X,UL,0,2019-12-19 6:58
1281,1281,1281,60069,refuel,0.0,8,k80786856l,AH,1,2019-3-28 2:40
1282,1282,1282,60070,reparking,0.0,7,c20590315d,CD,1,2020-1-4 23:24
1283,1283,1283,60071,refuel,0.0,9,G13821834T,FG,0,2019-12-10 21:45
1284,1284,1284,60072,repair,4.9,37,g11560137d,YY,0,2019-7-24 18:59
1285,1285,1285,60073,repair,4.9,42,K11766813E,XW,1,2020-5-13 3:4
1286,1286,1286,60074,reparking,0.0,11,d19214377Y,VF,0,2019-9-8 9:39
1287,1287,1287,60075,refuel,0.0,3,r11156401h,JP,1,2020-5-12 0:13
1288,1288,1288,60076,reparking,0.0,9,d88869649B,EO,1,2020-3-24 4:30
1289,1289,1289,60077,reparking,0.0,4,Y19405099D,HO,1,2020-1-12 0:1
1290,1290,1290,60078,reparking,0.0,15,N58030401q,OP,1,2020-6-10 16:28
1291,1291,1291,60079,reparking,0.0,16,a92313727A,GY,0,2021-12-27 12:27
1292,1292,1292,60080,reparking,0.0,8,D18115460t,FN,1,2020-10-19 4:30
1293,1293,1293,60081,refuel,0.0,13,m13963562E,BK,0,2019-12-14 15:27
1294,1294,1294,60082,reparking,0.0,4,P86362307q,YK,1,2020-6-1 2:15
1295,1295,1295,60083,reparking,0.0,2,u16907319C,KY,0,2019-11-20 0:32
1296,1296,1296,60084,repair,7.2,58,x10430805f,WC,0,2019-10-6 11:58
1297,1297,1297,60085,reparking,0.0,5,z71654131y,JG,1,2018-10-3 1:8
1298,1298,1298,60086,reparking,0.0,15,J22559152a,HK,0,2019-11-25 12:54
1299,1299,1299,60087,reparking,0.0,13,i19014419C,MM,1,2020-9-8 11:6
1300,1300,1300,64987,repair,5.9,45,Z21640888N,MS,1,2020-5-24 10:36
1301,1301,1301,64988,reparking,0.0,17,J15244210Z,XR,0,2021-11-4 12:20
1302,1302,1302,64989,reparking,0.0,16,i91600067A,CT,0,2020-7-16 13:38
1303,1303,1303,64990,repair,6.4,52,C72229940J,ZX,1,2020-9-11 10:22
1304,1304,1304,64991,repair,6.7,56,B15425558p,ZO,1,2020-2-22 7:13
1305,1305,1305,64992,reparking,0.0,12,t53263450D,TC,0,2019-12-10 11:5
1306,1306,1306,64993,reparking,0.0,14,O18917243I,NP,1,2021-2-7 11:39
1307,1307,1307,64994,reparking,0.0,5,H17821257f,IJ,0,2019-9-26 4:48
1308,1308,1308,64995,reparking,0.0,9,a41823930e,QK,0,2021-11-7 8:31
1309,1309,1309,64996,refuel,0.0,11,a14231502T,SP,0,2019-3-7 17:50
1310,1310,1310,64997,refuel,0.0,13,W16217358q,KS,0,2021-6-20 17:52
1311,1311,1311,64998,reparking,0.0,10,A38569725K,QK,1,2019-5-3 7:7
1312,1312,1312,64999,refuel,0.0,13,F16031202c,WO,0,2021-6-2 15:49
1313,1313,1313,65000,repair,5.2,40,n15570314X,TS,1,2020-4-1 20:47
1314,1314,1314,65001,repair,8.0,69,S18159473b,RY,1,2020-1-13 8:14
1315,1315,1315,65002,reparking,0.0,7,l22245696z,HD,1,2019-7-30 2:15
1316,1316,1316,65003,reparking,0.0,9,D16978575e,SY,0,2019-12-28 20:49
1317,1317,1317,65004,repair,5.1,37,x80002642q,CF,0,2019-11-18 11:34
1318,1318,1318,65005,reparking,0.0,10,B21190735B,TX,0,2019-11-17 19:38
1319,1319,1319,65006,repair,5.1,38,O94358151K,DL,0,2019-12-4 17:53
1320,1320,1320,65007,reparking,0.0,9,e62534445C,JO,0,2019-1-17 21:58
1321,1321,1321,65008,repair,6.4,51,u18458685Y,RH,1,2018-3-13 19:6
1322,1322,1322,65009,reparking,0.0,16,z11597106c,VZ,0,2019-11-10 15:56
1323,1323,1323,65010,repair,6.6,52,k21965739e,TP,0,2020-8-21 18:23
1324,1324,1324,65011,repair,8.2,66,x58837153O,HY,1,2020-2-16 15:16
1325,1325,1325,65012,repair,5.5,43,G47342943f,TX,1,2020-5-6 8:35
1326,1326,1326,65013,refuel,0.0,10,O19264387t,KP,1,2019-10-10 6:6
1327,1327,1327,65014,reparking,0.0,12,F19059946i,NF,0,2019-6-27 18:47
1328,1328,1328,65015,repair,5.0,46,r51754540Z,XR,1,2018-7-3 0:13
1329,1329,1329,65016,reparking,0.0,13,A80759079M,MY,1,2020-11-24 15:32
1330,1330,1330,65017,repair,5.4,46,q94996107b,BR,1,2020-5-21 23:27
1331,1331,1331,65018,refuel,0.0,12,D21168709j,BM,0,2021-1-28 19:42
1332,1332,1332,65019,reparking,0.0,15,F13324317X,FY,0,2019-9-8 14:38
1333,1333,1333,65020,reparking,0.0,6,a24383432S,BT,1,2020-1-10 3:14
1334,1334,1334,65021,reparking,0.0,10,c71404784h,IC,0,2021-11-19 20:46
1335,1335,1335,65022,reparking,0.0,7,M16195084T,CM,1,2019-2-15 5:26
1336,1336,1336,65023,refuel,0.0,2,T21646410G,XT,1,2018-5-23 0:4
1337,1337,1337,65024,reparking,0.0,8,a81162503f,JD,1,2019-9-1 4:20
1338,1338,1338,65025,reparking,0.0,9,g21927975o,JC,0,2019-7-28 6:57
1339,1339,1339,65026,repair,5.3,35,C97329021k,LN,1,2018-1-27 16:27
1340,1340,1340,65027,refuel,0.0,9,I13549379V,TM,1,2020-10-12 5:16
1341,1341,1341,65028,refuel,0.0,9,U14129401Z,NY,1,2020-11-1 5:0
1342,1342,1342,65029,repair,4.4,33,V15317805t,QF,0,2019-11-21 21:49
1343,1343,1343,65030,reparking,0.0,10,H75734034E,HN,0,2020-8-11 22:59
1344,1344,1344,65031,refuel,0.0,6,J25880963A,SW,0,2019-8-25 3:51
1345,1345,1345,65032,reparking,0.0,8,U39520556u,RB,0,2019-8-15 22:47
1346,1346,1346,65033,reparking,0.0,12,x15739910a,GC,0,2019-2-9 9:51
1347,1347,1347,65034,refuel,0.0,11,Z21476194D,GM,0,2019-10-24 10:27
1348,1348,1348,65035,reparking,0.0,13,w12391717O,RT,1,2019-7-18 11:25
1349,1349,1349,65036,reparking,0.0,5,n20316947U,KB,0,2020-10-12 4:18
1350,1350,1350,65037,reparking,0.0,3,y62871792F,DW,0,2019-1-23 2:52
1351,1351,1351,65038,reparking,0.0,9,b15019916u,HN,0,2019-5-4 22:38
1352,1352,1352,65039,refuel,0.0,10,U10711419T,AD,1,2020-6-10 21:25
1353,1353,1353,65040,reparking,0.0,12,R19153983O,IT,1,2020-6-22 9:13
1354,1354,1354,65041,reparking,0.0,10,N10549589U,MX,0,2021-10-4 8:22
1355,1355,1355,65042,reparking,0.0,15,T17258323F,AK,1,2020-5-7 16:33
1356,1356,1356,65043,refuel,0.0,10,d90605125B,SL,0,2019-11-18 8:49
1357,1357,1357,65044,reparking,0.0,11,J21389113X,YS,1,2020-3-25 20:37
1358,1358,1358,65045,reparking,0.0,8,J89206681B,LF,0,2019-7-26 23:31
1359,1359,1359,65046,reparking,0.0,10,D11898674k,MK,1,2019-1-26 8:34
1360,1360,1360,65047,repair,4.7,37,Q12081449W,AD,1,2020-6-19 4:18
1361,1361,1361,65048,reparking,0.0,2,p13265436R,HH,1,2019-2-10 0:14
1362,1362,1362,65049,repair,6.1,55,u94278703K,RJ,0,2019-3-17 0:49
1363,1363,1363,65050,repair,5.8,45,M11207935Y,ZL,0,2019-9-2 10:52
1364,1364,1364,65051,reparking,0.0,13,E85884187F,CG,1,2020-11-3 9:19
1365,1365,1365,65052,repair,4.0,29,M16942202w,ZM,1,2020-10-16 21:6
1366,1366,1366,65053,reparking,0.0,11,z15639936K,KZ,0,2019-12-9 10:46
1367,1367,1367,65054,reparking,0.0,12,B93363649Z,AW,0,2019-9-19 9:49
1368,1368,1368,65055,reparking,0.0,15,f22490453I,DK,0,2021-11-17 15:45
1369,1369,1369,65056,refuel,0.0,15,j22621886P,IN,0,2021-9-12 16:56
1370,1370,1370,65057,reparking,0.0,12,N93684873i,LP,1,2019-9-28 19:12
1371,1371,1371,65058,reparking,0.0,18,N17457370J,YD,1,2018-6-28 14:23
1372,1372,1372,65059,reparking,0.0,8,h83193449d,IT,1,2018-3-28 6:11
1373,1373,1373,65060,refuel,0.0,7,Q12049154i,HO,0,2019-7-18 6:59
1374,1374,1374,65061,reparking,0.0,10,Z17275599T,ZP,0,2019-12-4 20:48
1375,1375,1375,65062,refuel,0.0,6,I12161012I,PD,0,2019-10-26 3:47
1376,1376,1376,65063,refuel,0.0,10,D48474630C,FC,0,2019-9-30 20:28
1377,1377,1377,65064,reparking,0.0,8,r89269408x,SP,0,2019-10-13 22:44
1378,1378,1378,65065,reparking,0.0,4,K86750569e,AF,1,2020-1-11 1:31
1379,1379,1379,65066,reparking,0.0,16,o11540629s,NS,0,2019-4-2 16:21
1380,1380,1380,65067,refuel,0.0,6,S20543842X,CN,1,2019-5-24 1:16
1381,1381,1381,65068,reparking,0.0,16,k80786856l,ML,1,2019-10-17 15:0
1382,1382,1382,65069,reparking,0.0,6,c20590315d,QC,1,2019-10-21 2:33
1383,1383,1383,65070,reparking,0.0,13,G13821834T,BG,1,2018-8-21 12:19
1384,1384,1384,65071,reparking,0.0,7,g11560137d,JZ,0,2019-10-29 6:43
1385,1385,1385,65072,reparking,0.0,15,K11766813E,BC,0,2020-12-30 12:53
1386,1386,1386,65073,reparking,0.0,15,d19214377Y,UK,1,2020-1-12 15:5
1387,1387,1387,65074,repair,7.1,66,r11156401h,CF,1,2020-6-5 2:16
1388,1388,1388,65075,refuel,0.0,16,d88869649B,ZL,0,2019-2-19 13:35
1389,1389,1389,65076,reparking,0.0,10,Y19405099D,KG,0,2019-12-21 20:13
1390,1390,1390,65077,reparking,0.0,7,N58030401q,AJ,0,2019-9-22 4:40
1391,1391,1391,65078,refuel,0.0,13,a92313727A,WM,0,2019-7-17 10:29
1392,1392,1392,65079,refuel,0.0,1,D18115460t,UL,0,2019-5-6 0:32
1393,1393,1393,65080,reparking,0.0,8,m13963562E,MF,0,2019-10-2 6:47
1394,1394,1394,65081,reparking,0.0,15,P86362307q,VX,1,2017-1-21 19:26
1395,1395,1395,65082,reparking,0.0,12,u16907319C,YO,1,2020-9-9 18:10
1396,1396,1396,65083,repair,6.3,52,x10430805f,QR,1,2019-4-30 6:6
1397,1397,1397,65084,refuel,0.0,11,z71654131y,YZ,1,2019-5-17 9:16
1398,1398,1398,65085,repair,4.9,34,J22559152a,RK,1,2019-6-1 18:13
1399,1399,1399,65086,reparking,0.0,5,i19014419C,AF,1,2019-2-1 3:9
1400,1400,1400,69986,reparking,0.0,13,Z21640888N,RM,1,2018-2-20 10:18
1401,1401,1401,69987,reparking,0.0,19,J15244210Z,SD,1,2020-3-14 15:8
1402,1402,1402,69988,repair,6.4,53,i91600067A,WW,1,2019-2-21 8:50
1403,1403,1403,69989,reparking,0.0,8,C72229940J,XJ,1,2019-9-20 4:16
1404,1404,1404,69990,reparking,0.0,15,B15425558p,KP,0,2020-8-1 13:37
1405,1405,1405,69991,reparking,0.0,11,t53263450D,IS,0,2019-3-30 18:47
1406,1406,1406,69992,repair,5.4,36,O18917243I,KM,1,2019-5-16 12:46
1407,1407,1407,69993,reparking,0.0,12,H17821257f,CJ,0,2019-12-16 9:33
1408,1408,1408,69994,reparking,0.0,14,a41823930e,RV,1,2019-10-10 12:11
1409,1409,1409,69995,reparking,0.0,15,a14231502T,DB,0,2019-10-10 12:35
1410,1410,1410,69996,refuel,0.0,5,W16217358q,GH,1,2018-2-4 2:24
1411,1411,1411,69997,repair,5.0,41,A38569725K,BD,0,2020-2-20 6:50
1412,1412,1412,69998,reparking,0.0,7,F16031202c,SY,0,2019-9-14 23:37
1413,1413,1413,69999,reparking,0.0,5,n15570314X,OL,0,2019-10-17 3:48
1414,1414,1414,70000,repair,5.1,33,S18159473b,PS,1,2020-1-29 14:1
1415,1415,1415,70001,reparking,0.0,7,l22245696z,FZ,1,2019-1-30 3:3
1416,1416,1416,70002,reparking,0.0,15,D16978575e,TT,0,2021-5-23 14:53
1417,1417,1417,70003,repair,5.5,40,x80002642q,XM,1,2018-5-29 11:26
1418,1418,1418,70004,repair,7.0,58,B21190735B,CT,1,2019-7-26 7:17
1419,1419,1419,70005,reparking,0.0,15,O94358151K,UW,0,2019-1-6 13:52
1420,1420,1420,70006,repair,5.5,39,e62534445C,SO,1,2018-8-15 13:27
1421,1421,1421,70007,reparking,0.0,9,u18458685Y,ZG,0,2019-6-6 6:43
1422,1422,1422,70008,reparking,0.0,15,z11597106c,CS,1,2019-3-30 15:21
1423,1423,1423,70009,reparking,0.0,12,k21965739e,SL,0,2020-3-5 19:35
1424,1424,1424,70010,refuel,0.0,6,x58837153O,QK,0,2019-11-11 5:33
1425,1425,1425,70011,repair,7.3,66,G47342943f,KV,1,2020-2-1 0:18
1426,1426,1426,70012,reparking,0.0,16,O19264387t,EX,1,2020-8-21 16:31
1427,1427,1427,70013,reparking,0.0,18,F19059946i,YY,1,2019-7-1 13:0
1428,1428,1428,70014,repair,3.6,26,r51754540Z,VL,1,2018-1-5 5:3
1429,1429,1429,70015,refuel,0.0,10,A80759079M,EM,1,2020-7-24 6:8
1430,1430,1430,70016,reparking,0.0,2,q94996107b,UJ,0,2019-9-12 0:53
1431,1431,1431,70017,repair,5.0,34,D21168709j,OY,0,2019-6-25 14:59
1432,1432,1432,70018,reparking,0.0,10,F13324317X,ED,0,2019-5-21 19:55
1433,1433,1433,70019,reparking,0.0,14,a24383432S,RC,0,2021-5-17 13:40
1434,1434,1434,70020,repair,6.0,52,c71404784h,TM,1,2019-2-3 6:9
1435,1435,1435,70021,reparking,0.0,12,M16195084T,JT,0,2019-2-21 16:43
1436,1436,1436,70022,repair,4.9,40,T21646410G,PW,1,2020-3-29 4:28
1437,1437,1437,70023,repair,6.6,51,a81162503f,QB,0,2019-2-29 11:40
1438,1438,1438,70024,refuel,0.0,7,g21927975o,VY,0,2019-11-28 6:49
