car_id,model,car_type,fuel_type,car_rating,year_to_start,riders,year_to_work,target_reg,target_class,mean_rating,distance_sum,rating_min,speed_max,user_ride_quality_median,deviation_normal_count,user_uniq
X62303511v,Kia Rio X,economy,petrol,3.66,2012,23516,2018,33.68,engine_fuel,3.8594827586206892,11901541.601076424,0.1,172.04984095195476,-14.83940713095207,174,174
B-1561363P,Renault Sandero,standart,petrol,4.32,2015,88850,2019,27.72,gear_stick,4.247988505747126,11573975.297796907,0.1,103.00983513338905,-7.773884064672242,174,172
i47017449U,Kia Rio X-line,economy,petrol,4.0,2012,29052,2019,30.12,engine_fuel,4.047988505747127,13405713.25671259,0.1,167.12910728371983,-10.161779029455165,174,171
Z17281512s,Hyundai Solaris,economy,petrol,3.62,2015,74334,2019,58.57,engine_ignition,3.973735632183908,25568138.404700097,0.1,189.53589331083384,5.277405950714291,174,171
O-1267999T,Smart ForTwo,economy,petrol,5.2,2013,40616,2019,40.2,gear_stick,4.6947701149425285,11672436.999064133,0.1,104.73687629161128,1.5207386623725756,174,173
p87595615V,Hyundai Solaris,economy,petrol,2.86,2014,58637,2016,44.43,engine_check,4.761149425287357,12940039.389845114,0.1,165.26370856853373,0.05922347154531855,174,172
d21839434m,Kia Rio,economy,petrol,5.0,2015,78693,2021,30.11,electro_bug,4.355632183908046,19217418.826703146,0.0,182.38673400734305,2.903015751854125,174,174
t11042597E,Kia Sportage,standart,petrol,4.16,2014,53883,2018,28.49,engine_overheat,4.307528735632184,8155620.594220847,0.1,192.5671040438897,-10.782982159458978,174,172
n16260385q,VW Polo,economy,petrol,2.9,2015,76386,2018,57.38,engine_ignition,4.389252873563218,15135150.87287635,0.1,191.74853070617343,9.701133328108645,174,174
R-1126472L,Smart ForFour,economy,petrol,4.28,2014,61422,2019,37.14,engine_overheat,4.075114942528735,13199274.876581397,0.1,181.64439680780143,-10.04701304588536,174,170
W-9477259M,Kia Sportage,standart,petrol,4.18,2011,942,2020,80.53,another_bug,4.642126436781609,11029529.49502117,0.4,200.0,6.521499923433036,174,168
F-6369826L,Nissan Qashqai,standart,petrol,4.38,2011,3942,2017,50.75,engine_check,4.534655172413793,12811176.022895193,0.1,165.0,1.9837579510542445,174,172
y10620904U,Kia Sportage,standart,petrol,3.24,2013,40935,2014,31.78,electro_bug,4.592758620689655,4848691.484802692,0.0,200.0,-2.3215506054688366,174,174
Z76775340d,VW Tiguan,economy,petrol,4.92,2017,120326,2020,23.65,wheel_shake,4.627241379310345,14866816.04912872,0.1,124.02495331958552,0.40222364640449026,174,167
d-1139767Q,VW Polo VI,economy,petrol,6.2,2014,65164,2022,58.29,engine_check,4.757528735632183,13812161.294305725,0.1,163.72750653584623,9.672938452283052,174,174
C-1370961Z,Audi Q3,premium,petrol,5.04,2016,97349,2020,41.39,electro_bug,3.9873563218390804,16349835.121897323,0.0,195.66895205922785,5.351587599370092,174,171
A-6054905F,Smart ForFour,economy,petrol,6.22,2017,118864,2015,72.88,another_bug,4.618333333333333,12367625.30993698,0.1,176.0,-2.0394347067317975,174,170
C-6638042h,Smart ForTwo,economy,petrol,4.92,2016,99711,2022,28.86,break_bug,5.3870689655172415,8188200.833458311,0.1,99.73534286871347,1.2653522903760028,174,173
o88568317p,VW Polo,economy,petrol,2.48,2012,25357,2019,32.9,electro_bug,4.427643678160919,20292685.163016256,0.0,187.03298417906603,3.5221786987797152,174,172
Q15313356b,VW Tiguan,economy,petrol,3.12,2013,36996,2019,34.74,break_bug,5.36132183908046,13457761.987499025,0.1,124.88425710928044,0.13544499472165925,174,172
W10497593m,Kia Rio,economy,petrol,2.8,2015,93134,2019,38.91,engine_overheat,4.2956321839080465,15402293.078211209,0.1,181.5666367232892,-7.768241287793467,174,173
o-1891967P,Kia Sportage,standart,petrol,4.68,2014,68376,2017,43.56,engine_overheat,4.037011494252874,17643835.595261812,0.1,193.9106493251823,4.920173972611907,174,174
p22237238Z,Renault Kaptur,standart,petrol,3.02,2015,87521,2020,38.69,electro_bug,3.867873563218391,9426384.246755611,0.0,184.76155063594356,-4.6838690338558875,174,172
a41280148k,Renault Kaptur,standart,petrol,2.32,2014,69743,2016,55.53,engine_check,4.57316091954023,8199046.421419384,0.26,152.0,11.543608451816025,174,173
R49036294u,Smart Coupe,economy,petrol,2.68,2014,59036,2015,35.58,engine_fuel,3.970977011494253,13731633.952283334,0.1,187.34023558784008,-23.697569003151248,174,171
z-4833684R,VW Polo,economy,petrol,5.32,2013,39171,2017,26.15,break_bug,5.48448275862069,13505531.295447612,0.41,116.14711135109646,6.98491449304109,174,174
K20525629B,VW Tiguan,economy,petrol,2.36,2015,76737,2019,36.9,engine_overheat,4.100747126436781,13773690.081404962,0.1,180.50947024713844,-7.175435702983952,174,171
v95100302y,VW Polo VI,economy,petrol,3.8,2015,85969,2015,41.26,engine_overheat,4.1402298850574715,20061468.153112702,0.1,188.67005716502769,-4.362716652261374,174,172
S-8715402c,Mini Cooper,business,petrol,5.66,2014,64461,2016,66.51,engine_ignition,3.8763218390804597,13042720.61056529,0.1,188.5408522152968,-15.92103563250299,174,171
H15588497J,Skoda Rapid,economy,petrol,4.26,2017,123971,2016,34.71,break_bug,5.276724137931034,12564304.617083164,0.1,104.25610009461664,-10.483451065842093,174,174
L94218328d,Kia Rio,economy,petrol,3.44,2014,58317,2022,61.49,another_bug,4.677413793103448,15323705.679416163,0.1,184.0,-7.636136193154224,174,170
j55128828K,Renault Sandero,standart,petrol,2.92,2013,43304,2015,86.68,another_bug,4.723275862068966,12065799.612270052,0.1,200.0,-0.12688690767134955,174,170
I-9335565Q,Smart ForFour,economy,petrol,5.08,2014,64904,2016,34.1,gear_stick,4.454942528735632,13850410.243003663,0.1,125.68514824770436,-5.202701280937151,174,171
M19182860m,Kia Sportage,standart,petrol,3.12,2011,3784,2019,28.74,break_bug,5.508275862068966,9657558.317892052,0.1,108.45138364985092,2.2336793387464597,174,173
m-2205063P,Smart ForFour,economy,petrol,5.1,2013,46222,2016,74.81,another_bug,4.912183908045977,12681531.872561099,0.59,175.53231108453326,2.1246426792334496,174,173
e12051793m,VW Polo VI,economy,petrol,4.02,2015,87263,2015,33.57,electro_bug,4.3982758620689655,14255437.099761171,0.0,198.0,-5.503697533064448,174,173
Z60523911N,Renault Kaptur,standart,petrol,3.56,2012,21425,2019,34.13,gear_stick,4.57051724137931,6352801.1440215055,0.1,98.26992244343164,23.36783905527635,174,172
I-1072340c,Skoda Rapid,economy,petrol,5.92,2013,50980,2018,86.71,another_bug,4.709942528735632,10409879.10753268,0.79,198.56235956295865,-1.6786870339193525,174,170
K-2460692D,Renault Kaptur,standart,petrol,5.26,2012,25355,2015,54.55,another_bug,4.981436781609196,12132583.345506769,0.12,180.0,9.21766460954519,174,171
q-9818488o,Smart Coupe,economy,petrol,5.08,2013,36243,2018,27.64,break_bug,5.465057471264368,9535435.79773926,0.1,123.04252343957036,18.75762408572745,174,174
M-1351643L,Nissan Qashqai,standart,petrol,4.2,2013,40072,2019,86.58,another_bug,4.658275862068965,13042257.204475366,0.1,171.4721545185265,-2.022974111881979,174,172
a15168936c,Renault Kaptur,standart,petrol,3.6,2015,82153,2018,26.12,electro_bug,4.168563218390805,17517676.38434101,0.0,176.20474160069287,-0.5710311030761566,174,172
P-8016178d,Renault Kaptur,standart,petrol,4.72,2015,73596,2022,40.51,gear_stick,4.54603448275862,12226042.772793556,0.1,107.27156590904612,-7.13348253409673,174,169
I-5434170l,VW Polo,economy,petrol,4.9,2015,77670,2016,33.29,wheel_shake,4.879252873563218,8402863.78902726,0.1,118.0,-1.311319266469465,174,171
L10152680W,Smart ForFour,economy,petrol,3.24,2015,90837,2016,53.31,another_bug,4.80448275862069,13690667.9101358,0.1,200.0,-13.803113230456168,174,172
J-1648795r,VW Polo,economy,petrol,6.46,2011,3032,2016,26.48,break_bug,5.301781609195403,12787454.404331394,0.95,122.71965944035604,-18.195057108799848,174,174
p-7109749V,Mercedes-Benz E200,business,petrol,4.46,2011,3417,2021,34.6,electro_bug,4.406954022988505,10836275.228313312,0.0,177.36995592725688,35.77049335204191,174,174
g-1247997Z,Renault Sandero,standart,petrol,5.52,2015,81452,2014,86.64,another_bug,4.625689655172414,14432387.488071587,0.1,172.09270478712477,-13.019805408338547,174,170
I-5970052e,Kia Rio X-line,economy,petrol,5.44,2015,88167,2017,58.69,engine_ignition,4.053908045977011,20958757.000540618,0.1,186.3967414917062,1.0566708086066225,174,172
v-1935966T,Hyundai Solaris,economy,petrol,4.7,2012,22882,2017,43.98,engine_overheat,4.46,12404813.446555432,0.1,198.8882334407548,-1.884894663283856,174,173
M95466176u,Smart ForFour,economy,petrol,3.88,2017,114896,2018,41.21,engine_fuel,3.8452873563218395,10315802.64886549,0.1,165.7013189779014,4.251058333003276,174,170
x94067365b,Kia Sportage,standart,petrol,4.22,2011,1933,2019,31.56,engine_fuel,4.178448275862069,7841316.11745519,0.1,166.34621332967444,1.14045933266884,174,171
f-1498735Z,Kia Rio X,economy,petrol,5.08,2015,79896,2017,33.27,wheel_shake,4.8774712643678155,3763315.001354759,0.1,158.01332996995814,-7.799674911433551,174,171
N-1305225x,VW Polo VI,economy,petrol,5.36,2013,44425,2017,25.28,wheel_shake,4.607241379310345,16659940.253545718,0.1,118.17759261154195,12.46693936881528,174,173
y-2171969q,Renault Sandero,standart,petrol,4.08,2013,43899,2017,36.79,electro_bug,4.299885057471264,13199349.587986955,0.0,188.0,3.4040311539370505,174,170
c17052193e,Nissan Qashqai,standart,petrol,3.28,2014,67583,2016,50.04,engine_check,4.729080459770115,8277310.979174923,0.1,160.0,-12.499885267198632,174,169
b-1872358o,Smart ForFour,economy,petrol,5.58,2015,88015,2015,26.04,gear_stick,4.318620689655172,11506879.456586532,0.1,111.08600074024784,7.7186358686252685,174,173
o90119190V,Hyundai Solaris,economy,petrol,3.58,2015,73378,2019,49.86,engine_ignition,3.98367816091954,18565708.230326224,0.1,190.293642033568,3.5479926149230003,174,170
u-5484227S,VW Polo VI,economy,petrol,4.9,2012,17883,2022,39.85,wheel_shake,4.537413793103449,9446650.471709933,0.1,126.29707254786732,-3.5592974928823233,174,173
u82752427P,Kia Rio X-line,economy,petrol,4.92,2012,22779,2017,23.67,engine_overheat,4.0504597701149425,11657732.521843275,0.1,185.20459528606315,-1.8347951382959486,174,172
o16230080f,VW Polo,economy,petrol,3.46,2013,45026,2016,41.29,wheel_shake,4.651666666666666,17701024.93868382,0.1,134.59318331990656,-1.9458533073974151,174,173
m-2245548R,Kia Sportage,standart,petrol,4.3,2015,97217,2017,41.05,engine_fuel,4.037873563218391,5738583.4285895005,0.1,183.4688248223327,2.975422917237036,174,171
w10201905w,Smart Coupe,economy,petrol,3.74,2015,72534,2015,35.83,electro_bug,4.424310344827586,11051838.230342234,0.0,200.0,-36.99344886566879,174,172
T-2189506b,Kia Sportage,standart,petrol,5.94,2012,20340,2021,43.88,engine_check,4.267126436781609,18742306.593751144,0.1,158.0,-5.276274775856487,174,172
Z-1361289G,Mini Cooper,business,petrol,4.34,2012,28587,2017,34.36,engine_overheat,3.978505747126437,9444980.83798876,0.1,192.0,-2.3330716619803464,174,172
Y22302267X,Kia Rio,economy,petrol,3.48,2014,60384,2020,87.16,another_bug,4.576034482758621,4565346.7427690625,0.1,178.0,2.605694375709227,174,171
l-1026528H,Smart Coupe,economy,petrol,4.9,2016,107225,2015,28.87,break_bug,5.320344827586207,19890307.011817962,0.78,123.63581936929354,-0.34751455428200817,174,174
H-2757468E,VW Polo VI,economy,petrol,4.4,2011,1069,2022,52.17,engine_ignition,4.427298850574712,17208787.291664258,0.1,193.1327730743734,4.8179879773185075,174,173
N-2240902Z,Smart ForFour,economy,petrol,4.56,2015,90457,2015,32.55,engine_fuel,4.206379310344827,11080950.98100222,0.1,176.67433468793828,-3.9615052560788664,174,171
x13730258P,VW Tiguan,economy,petrol,2.38,2014,64678,2021,37.27,engine_overheat,4.271781609195402,17615523.701090876,0.1,187.0,-6.669915147169191,174,170
h12427301o,Nissan Qashqai,standart,petrol,2.98,2012,26096,2020,39.55,gear_stick,4.481781609195402,15525966.421470491,0.1,101.47767344334112,4.203160116481325,174,174
I-2834874F,Smart ForFour,economy,petrol,4.7,2014,67461,2019,24.85,break_bug,5.391666666666667,12750435.325901514,0.1,103.5717728529346,-22.751642103149376,174,173
N89944460U,Kia Rio X,economy,petrol,3.22,2015,85749,2018,52.01,engine_ignition,4.257528735632183,14421917.076151498,0.1,179.26664960914928,6.075371685772818,174,174
j-1712772o,Nissan Qashqai,standart,petrol,3.18,2012,23184,2020,50.1,engine_check,4.812873563218391,10525793.77426899,0.15,171.17037754185765,4.961579268007466,174,172
c19881313A,Kia Rio,economy,petrol,3.76,2015,79829,2016,32.26,break_bug,5.629942528735632,21601447.34476912,0.1,104.75947349086726,6.658019718515693,174,171
Q-6918324o,Kia Rio X-line,economy,petrol,6.48,2013,41855,2021,28.23,wheel_shake,4.587988505747126,20023637.94641658,0.1,118.22735449055818,-3.72682130170761,174,173
D-1543108f,Fiat 500,business,petrol,3.96,2015,81727,2016,36.73,electro_bug,4.2844252873563216,15128549.76223457,0.0,176.1771966673803,16.77604744714651,174,171
T-7607561S,Smart Coupe,economy,petrol,5.14,2016,107477,2017,46.39,engine_check,4.596149425287356,16843303.43031578,0.1,155.5077786556761,-3.9207158314297113,174,170
K-1703648s,Kia Rio,economy,petrol,5.32,2013,37237,2020,89.47,another_bug,5.000287356321839,13317719.872577162,0.1,188.86887840655424,6.420347846896107,174,167
t97882515C,Mini Cooper,business,petrol,2.54,2012,18383,2022,62.53,engine_check,4.339827586206897,19152968.18762453,0.16,153.0,2.6098085396613886,174,173
B-1223366j,Smart Coupe,economy,petrol,4.88,2013,45460,2022,104.92,another_bug,4.660747126436782,11068671.6099223,0.1,199.78954247613157,-14.9091410310837,174,171
e78136849E,VW Tiguan,economy,petrol,2.8,2013,41827,2022,76.65,another_bug,4.868735632183908,13256804.396867694,0.1,180.0,13.101523256137817,174,169
r-3130013n,Kia Sportage,standart,petrol,4.98,2013,37673,2015,32.59,electro_bug,3.9293103448275866,21278767.492177118,0.0,194.84455804698607,9.68537613325205,174,173
S-3888121i,Kia Rio X,economy,petrol,4.32,2013,41669,2017,35.71,break_bug,5.250402298850575,8671417.407138377,0.54,113.9197717464681,6.802865991352579,174,173
v13412057i,Kia Sportage,standart,petrol,3.96,2014,61815,2019,31.36,electro_bug,4.341666666666667,14815877.67509905,0.0,182.47382176572444,-8.586310165723727,174,174
w15600381D,Kia Rio X,economy,petrol,4.62,2012,19661,2015,94.67,another_bug,4.762183908045977,11193818.104440905,0.87,200.0,0.4059730217267783,174,171
i98744677i,Renault Sandero,standart,petrol,3.62,2012,21616,2017,47.98,engine_ignition,3.8577011494252873,11275972.301674206,0.1,189.49222400982185,5.952881555290309,174,173
a35746775Z,Kia Rio,economy,petrol,3.26,2015,88552,2019,47.17,engine_check,4.636091954022988,12143930.411632484,0.1,155.34364261212752,1.905349571020201,174,172
I30300326i,Smart Coupe,economy,petrol,3.22,2017,108130,2018,42.78,engine_check,4.524942528735632,7708144.193017061,0.1,151.0,11.159314600492397,174,171
L-3013668o,Nissan Qashqai,standart,petrol,4.8,2014,65444,2020,34.6,electro_bug,4.307701149425287,15354996.572168702,0.0,184.1955564864762,-19.61370623495307,174,172
D22902572P,Kia Rio X,economy,petrol,3.94,2013,53235,2017,37.8,engine_check,4.453448275862069,17443338.673317213,0.1,154.0,-6.262443095545644,174,173
h-1083202b,Kia Rio X-line,economy,petrol,4.74,2014,54311,2020,72.98,another_bug,4.5681034482758625,19906568.688692413,0.1,200.0,19.786424299201087,174,172
m-1912665m,Kia Rio X-line,economy,petrol,4.58,2011,625,2018,40.61,engine_fuel,4.306091954022988,13967074.159487117,0.1,172.17850568056866,-20.479053454357153,174,171
t54756416j,Kia Rio X-line,economy,petrol,4.34,2015,87982,2021,72.65,another_bug,4.776034482758621,10250330.857970508,0.47,193.0,-17.451768764590316,174,174
T20363976m,Smart ForFour,economy,petrol,4.8,2013,50912,2019,51.09,engine_check,4.562586206896552,10242527.384665206,1.2,158.0,4.585309326474304,174,172
p81056764h,Fiat 500,business,petrol,4.16,2015,87466,2018,29.0,gear_stick,4.602931034482759,18041439.51742481,0.59,125.3011877831226,0.1517771679989856,174,170
I15203455u,Smart ForTwo,economy,petrol,4.66,2017,136056,2021,30.59,gear_stick,4.5778160919540225,11083289.768635307,0.1,115.83708622267685,-8.868639350313567,174,173
U18148584e,Nissan Qashqai,standart,petrol,3.88,2015,84417,2017,38.67,engine_overheat,4.215,12006547.229887236,0.1,192.7998178040227,-1.4107034531091407,174,173
i-1445700R,Hyundai Solaris,economy,petrol,4.02,2015,71710,2020,76.7,another_bug,4.479770114942529,10194047.644578032,0.1,177.09460480418062,1.4499872526374333,174,172
n-2162898E,Smart ForTwo,economy,petrol,4.96,2016,91828,2020,37.3,break_bug,5.208678160919541,16470813.712805752,0.29,115.43651573787524,2.1510985523718853,174,172
v-2280326L,VW Polo,economy,petrol,5.7,2015,98522,2016,52.32,another_bug,4.946954022988506,5997630.453929257,0.1,190.0,-2.661700639257893,174,172
B54175025n,Skoda Rapid,economy,petrol,4.54,2015,91432,2022,41.28,gear_stick,4.57551724137931,14010051.899571966,0.1,93.0,1.929159951208576,174,173
a-1388740X,Hyundai Solaris,economy,petrol,6.06,2015,76421,2015,27.09,gear_stick,4.425,11893169.726268718,0.1,116.28802376647,12.12512120721097,174,173
Q72167569Z,VW Tiguan,economy,petrol,3.98,2017,108418,2020,41.39,wheel_shake,4.751551724137931,12332364.655862616,0.1,122.0525937286212,-6.036773484741202,174,171
e10663028u,Kia Rio X-line,economy,petrol,3.06,2015,89872,2017,69.86,another_bug,4.712816091954023,10422844.622717202,0.1,185.75446456421693,0.41193379582717327,174,172
G-8756627H,Kia Rio,economy,petrol,6.0,2013,41053,2017,31.66,engine_fuel,4.039137931034483,18366344.420009326,0.1,163.67791886292167,-3.199563794240095,174,170
I14406288e,Renault Kaptur,standart,petrol,4.4,2015,81210,2015,27.53,engine_fuel,4.115862068965517,17586248.29584378,0.1,184.9219296155895,-3.7587103728326694,174,171
r-9097768K,Renault Sandero,standart,petrol,6.22,2015,88158,2017,59.0,another_bug,4.765689655172414,17754625.82165989,0.1,196.06812923219704,5.486051648014609,174,173
Y-3787995U,VW Tiguan,economy,petrol,3.66,2014,57897,2019,23.43,break_bug,5.272068965517241,6756413.554111234,0.1,118.8093184021041,7.390175724356732,174,174
o-2324110V,VW Polo VI,economy,petrol,5.28,2015,74076,2016,61.74,engine_overheat,4.482988505747127,13272406.849392502,0.1,194.0,-2.576521689828172,174,174
F18164143O,Smart Coupe,economy,petrol,3.76,2015,71170,2017,30.97,electro_bug,4.647586206896551,15653140.7608162,0.0,184.3267829376656,22.318408861729374,174,173
a-2243028s,VW Tiguan,economy,petrol,4.8,2017,129853,2018,72.37,engine_overheat,4.0216091954022986,18790342.59374134,0.1,193.0504617998358,6.792893356973064,174,171
S-1740592Q,VW Tiguan,economy,petrol,5.46,2013,43459,2020,48.06,engine_fuel,4.060287356321839,14890466.664827174,0.1,178.37445688607892,8.942345085060612,174,168
b-2298403w,MINI CooperSE,business,electro,5.06,2015,81678,2015,36.52,break_bug,5.4494252873563225,15551320.711171456,0.21,123.6168164239498,12.613966443611343,174,173
B17440481q,Smart ForTwo,economy,petrol,3.4,2017,128361,2017,39.31,engine_fuel,3.6570689655172415,13569546.821595682,0.1,181.3373927792803,5.599295456108278,174,171
p-1820938A,VW Polo VI,economy,petrol,6.02,2015,82215,2016,59.8,engine_ignition,4.095919540229885,19622275.85661853,0.1,192.88242068329555,12.263969602101767,174,171
d-4762711Z,Smart ForFour,economy,petrol,5.44,2017,130700,2020,53.0,engine_ignition,3.7185632183908046,19477259.912272904,0.1,185.2334141788371,-11.053720851551185,174,174
